participante,comentário,dia
266dfd00-4b9e-447c-910d-0deebdb32501,"oi, meninas!",24/07/2025 10:09
266dfd00-4b9e-447c-910d-0deebdb32501,❤️,24/07/2025 10:09
3efe71e2-c0d5-4596-b566-0ef34e7ff13d,podia distribuir os brindes por participação,24/07/2025 10:10
526a01d7-32cb-4bbe-a7c8-77d7090f52fd,"nunca tinha participado de algo assim, super incrívellll",24/07/2025 10:11
526a01d7-32cb-4bbe-a7c8-77d7090f52fd,🥰,24/07/2025 10:11
66454fbb-c04e-4822-a432-18c2dc0bd51e,evento muito importante,24/07/2025 10:12
66454fbb-c04e-4822-a432-18c2dc0bd51e,muito bom!!,24/07/2025 10:12
1b4e9684-e087-4145-88d4-125c44975a1c,ansioso para a premiação 👏🏽👏🏽,24/07/2025 10:13
7afaf882-baa2-47f7-aa69-a15f8ad3452a,tema super necessário!,24/07/2025 10:13
7afaf882-baa2-47f7-aa69-a15f8ad3452a,amei!,24/07/2025 10:14
1bfbf56f-28e4-4dee-874f-83823030bda3,que satisfação apresentar no wit!!,24/07/2025 10:14
1b4e9684-e087-4145-88d4-125c44975a1c,"muito bom, adorei. nota 10, apresentação pai d'egua.",24/07/2025 10:14
54a3a419-9b19-44e8-8c62-7054a2142eba,.,24/07/2025 10:15
367155bd-5555-4d88-a907-c18a083692b4,ótimooo,24/07/2025 10:16
367155bd-5555-4d88-a907-c18a083692b4,ameiii,24/07/2025 10:16
c81d774a-5525-4ce1-9bbf-a8b743959e28,"uma apresentação muito boa, gostei bastante.",24/07/2025 10:17
c81d774a-5525-4ce1-9bbf-a8b743959e28,gostei muito,24/07/2025 10:17
93780366-368f-4230-aa79-3ac4dca0bec6,espero ir ao próximo csbc e estar com vcs,24/07/2025 10:18
0708d7a9-ed61-4c3c-9a29-dd8d999363e3,que evento maravilhoso!,24/07/2025 10:19
1adbc12f-bf03-4c55-8960-539251e80c9e,dia cheio!!,24/07/2025 10:21
54a3a419-9b19-44e8-8c62-7054a2142eba,temas muito atuais,24/07/2025 10:22
0550020a-2c79-43e6-b4ad-9d818973b654,os temas abordados foram muito relevantes,24/07/2025 10:23
1adbc12f-bf03-4c55-8960-539251e80c9e,<3,24/07/2025 10:24
0550020a-2c79-43e6-b4ad-9d818973b654,teste,24/07/2025 10:24
342d6dfe-f757-4730-97bc-246b444e6474,os artigos técnicos foram ótimos!,24/07/2025 10:25
7695e714-3a65-4d70-af59-1b2052e09d00,"muito boas, gostei muito",24/07/2025 10:26
97bb898c-af32-4429-b56c-5914309a8775,primeiras sessões técnicas foram incríveis!! super animada em fazer coisas novas na minha região!!,24/07/2025 10:26
342d6dfe-f757-4730-97bc-246b444e6474,pronta para .mais um dia de wit,24/07/2025 10:26
7695e714-3a65-4d70-af59-1b2052e09d00,sensacional,24/07/2025 10:26
575e397c-e7d3-4587-9a09-46e3df1ccdf4,"wit arrasando trazendo essas mulheres de peso, super inspiradoras!!!",24/07/2025 10:30
412301d3-9406-4057-b8ca-f6c63f066ec3,otimas palestras bem inspiradoras!,24/07/2025 10:30
412301d3-9406-4057-b8ca-f6c63f066ec3,profissionais que inspiram demais!! vamos meninas digitais!!!,24/07/2025 10:30
00256042-e094-477c-b716-28f2b7e561de,palestras incríveis,24/07/2025 10:30
8b928f09-aedb-4ce1-a365-4d56a0839c50,muito legal a exposição dos trabalhos da seção técnica! várias ideias surgindo para o futuro a partir dessas pesquisas 💕,24/07/2025 10:31
412301d3-9406-4057-b8ca-f6c63f066ec3,me sinto bem representada nas palestras!!,24/07/2025 10:31
1130f3f4-1e33-482d-a327-745c63f1516b,já estou com saudade,24/07/2025 10:31
8a9fc84a-4a91-46ee-b112-e39d627e2abd,muito bom ver mulheres compartilhando sua experiência profissional! é importante buscar mudanças institucionais que acolham as mulheres no mercado de trabalho.,24/07/2025 10:32
412301d3-9406-4057-b8ca-f6c63f066ec3,precisamos de mais mulheres na área de ti!!,24/07/2025 10:32
d02b6ff0-dcbf-4984-a11b-da3709dfc569,perfeito,24/07/2025 10:34
609ff990-2fc8-4802-9bc3-d805b042eab5,teste,24/07/2025 10:34
d02b6ff0-dcbf-4984-a11b-da3709dfc569,amei,24/07/2025 10:34
609ff990-2fc8-4802-9bc3-d805b042eab5,gostaria de saber se haverá outrs palestra com as mulheres da embraer,24/07/2025 10:34
609ff990-2fc8-4802-9bc3-d805b042eab5,gostei muito do evento,24/07/2025 10:34
d02b6ff0-dcbf-4984-a11b-da3709dfc569,grande experiência,24/07/2025 10:35
d02b6ff0-dcbf-4984-a11b-da3709dfc569,muitos aprendizados,24/07/2025 10:35
5bb974d7-0d42-4ba7-b115-6f2821843ecc,palestras muito inspiradoras! por mais mulheres na ti!,24/07/2025 10:36
6dd05336-2244-4230-bb22-31b592f2e3f8,estou amando o evento!,24/07/2025 10:36
6dd05336-2244-4230-bb22-31b592f2e3f8,tudo incrível por aqui,24/07/2025 10:36
bc2f024f-816c-4560-b2e7-fe905d1a0478,mais um dia de wit! 🥳,24/07/2025 10:37
90323ec9-1991-46bd-bc2a-4a3d8804cf71,gostei muito,24/07/2025 10:39
90323ec9-1991-46bd-bc2a-4a3d8804cf71,amei mesmo,24/07/2025 10:39
cf343695-2367-4236-b0ab-3c72d8222639,"precisamos fazer circular os nomes das mulheres. falar bem das nossas colegas (de forma legítima), para que possam ser lembradas nas indicações a cargos e posições importantes.",24/07/2025 10:39
bc2f024f-816c-4560-b2e7-fe905d1a0478,já estou com saudades do evento.,24/07/2025 10:40
ae163e36-169f-44a1-8c73-558123924278,palestras inspiradoras!!!,24/07/2025 10:41
5bb974d7-0d42-4ba7-b115-6f2821843ecc,a sororidade é essencial no mercado de trabalho: mulheres que se apoiam fortalecem toda a comunidade profissional,24/07/2025 10:41
ae163e36-169f-44a1-8c73-558123924278,inspirações.,24/07/2025 10:41
c23e3c88-36e4-4099-abc5-67195fb50d88,roda de conversa muito emocionante.,24/07/2025 10:42
3e429152-f456-498f-9abb-459b5388f42d,mesa incrível! muito interesse na embraer,24/07/2025 10:42
47ac28d9-6e77-4392-b392-960bd5825559,as palestras estão sendo muito inspiradoras 👏🏻😍,24/07/2025 10:43
e9b594f7-6309-4190-9032-4dde803e2d6a,"o apoio de outras mulheres é essencial, muito legal ter esse suporte.",24/07/2025 10:43
ae163e36-169f-44a1-8c73-558123924278,apoio é essencial.,24/07/2025 10:44
d32d63c1-02f8-4d06-9fdb-6dfed1c37967,muito legal o evento!!!,24/07/2025 10:44
47ac28d9-6e77-4392-b392-960bd5825559,evento maravilhosooo 😍,24/07/2025 10:44
ae163e36-169f-44a1-8c73-558123924278,mulheres incríveis.,24/07/2025 10:44
3e429152-f456-498f-9abb-459b5388f42d,mesa esplêndida! espero um dia ser colega de trabalho dessas mulheres ole ter a oportunidade de fazer parte do time feminino da embraer,24/07/2025 10:44
6c3e12ff-eaca-45fd-ab7c-b291f088c86e,ansiosa pra gravar o video com a collab de projetos 💕,24/07/2025 10:44
d32d63c1-02f8-4d06-9fdb-6dfed1c37967,"espero poder vir ao wit 2026 🤭 a edição de 2025 foi incrível, espero poder vir mais vezes",24/07/2025 10:45
6c3e12ff-eaca-45fd-ab7c-b291f088c86e,demos uma fugidinha do congresso para passear hoje! maceió é surreal!,24/07/2025 10:45
560003d3-5b59-481c-85d2-838ef984b466,sobre o projeto: fazer parcerias com os municípios também.,24/07/2025 10:48
560003d3-5b59-481c-85d2-838ef984b466,esse projeto não pode parar!,24/07/2025 10:49
268e12fc-6012-41e0-9301-483b58059c69,bora segurar a porta pra mais diversidade!,24/07/2025 10:49
a6584b5b-822e-4c85-be5b-e91db87dc16e,experiência enriquecedora e inspiradora cada instituição levevar e inspirar outras meninas.,24/07/2025 10:50
9d149e84-581a-4008-996e-d3680d5bcd88,tudo ótimo!,24/07/2025 10:51
9d149e84-581a-4008-996e-d3680d5bcd88,"gamificação maravilhosa, palestras divinas",24/07/2025 10:51
f9636527-826e-4f58-ad16-a9ca1a36b7ef,apenas parabenizar a organização pelo maravilhoso evento. desde a concepção até a execução durante o evento.,24/07/2025 10:52
5244efbb-01d2-4f7e-b505-4fd32300baff,essa gamificacap eh muito legal. já ficando com saudadesssss,24/07/2025 10:57
342d6dfe-f757-4730-97bc-246b444e6474,a primeira mesa redonda do dia foi muito inspiradora,24/07/2025 10:59
df0c5066-4918-4384-bf21-9ba7343bf772,amei meus prêmios!!! essa gamificação foi 1000!!!,24/07/2025 10:59
342d6dfe-f757-4730-97bc-246b444e6474,muito bom conhecer projetos parceiros,24/07/2025 11:02
41984732-0ee1-4644-b003-3309c119734d,projeto lindo! 😍😍,24/07/2025 11:05
41984732-0ee1-4644-b003-3309c119734d,extremamente importante esse tipo de trabalho pra fortalecer a confiança das estudantes,24/07/2025 11:05
489050ba-f6ce-4f05-a8ce-d6bdee47371a,parabéns aos trabalhos selecionados!!!,24/07/2025 11:06
489050ba-f6ce-4f05-a8ce-d6bdee47371a,"parabéns pelo evento, cada ano incrível!!!",24/07/2025 11:06
f9636527-826e-4f58-ad16-a9ca1a36b7ef,muito orgulho de todas as meninas e mulheres que fazem nossa comunidade!,24/07/2025 11:08
e6d477bf-b603-42a7-985e-ac84356103b9,que evento maravilhoso! uma pena passar tão rápido,24/07/2025 11:08
e6d477bf-b603-42a7-985e-ac84356103b9,que venha o wit 2026!,24/07/2025 11:08
7695e714-3a65-4d70-af59-1b2052e09d00,parabéns ao wit,24/07/2025 11:10
d9d06ba9-ddc7-49e3-8ff8-cfc02ea63d0f,estou amando conhecer os trabalhos!,24/07/2025 11:14
8f0f4c0d-f2eb-4b18-8099-25bcd217a483,nunca é tarde! etarismo é outra forma de preconceito que devemos combater.,24/07/2025 11:14
8b928f09-aedb-4ce1-a365-4d56a0839c50,me identifiquei muito com as falas na mesa redonda sobre as mulheres evitarem 'sentar na mesa'. me senti desafiada a buscar locais de mais destaque!,24/07/2025 11:17
2b305129-cc14-4538-8075-78b26f65f34f,lindo encerramento para um evento excelente. a experiência do wit nessa csbc foi encantadora.,24/07/2025 11:17
2b305129-cc14-4538-8075-78b26f65f34f,ano que vem estarei assistindo a wit de novo!,24/07/2025 11:18
d6141d77-fd57-499c-8ca3-ae4f364773f7,"otimos temas, e um evento muito importante no cenário da computação",24/07/2025 11:35
1ced77b3-b5de-4d74-8882-f7ffe3d9ec30,ótima palestra,24/07/2025 11:36
d6141d77-fd57-499c-8ca3-ae4f364773f7,ancioso pelos próximos,24/07/2025 11:36
1ced77b3-b5de-4d74-8882-f7ffe3d9ec30,muito interessante,24/07/2025 11:36
4a257948-6c61-4d69-b2bf-45561ca9dc96,ameeeei os brindes e a camisa,24/07/2025 11:37
4a257948-6c61-4d69-b2bf-45561ca9dc96,muito bom ter representatividade no mercado de trabalho gostei,24/07/2025 11:37
a2172412-8829-44fe-a1bb-c21eb82571aa,"wit 2025, foi único, parabéns a todos só envolvidos",24/07/2025 11:40
a2172412-8829-44fe-a1bb-c21eb82571aa,é incrível ver a representatividade que o wit trás nesse evento,24/07/2025 11:40
d6141d77-fd57-499c-8ca3-ae4f364773f7,"se hoje a computação é mais humana, mais ética e mais criativa, devemos muito a elas",24/07/2025 11:43
cd5e94b1-51c2-4147-a20b-9e1345a0adad,eu amei a sessão 6 de trabalhos rsrs foi a minha,24/07/2025 11:44
d6141d77-fd57-499c-8ca3-ae4f364773f7,a gameficação foi muito legal,24/07/2025 11:45
cd5e94b1-51c2-4147-a20b-9e1345a0adad,também gostei demais da rosa de conversa da engen,24/07/2025 11:45
1c7000ea-e558-4ef4-93d8-2c018ec84123,muito bons os projetos dessa sessão 💕,24/07/2025 11:54
b787555f-cd18-4a0b-9e20-493282185ddd,aprendendo e repassando. muito bom.,24/07/2025 12:00
b787555f-cd18-4a0b-9e20-493282185ddd,com certeza utilizarei os conhecimentos aprendidos aqui nos meus projetos.,24/07/2025 12:01
b787555f-cd18-4a0b-9e20-493282185ddd,esperando por mais apresentações como essas. foram todas muito boas.,24/07/2025 12:02
fe69c798-5373-4255-831b-9a1ce468c5d6,esta finalizado as apresentações de artigos aprovados na sala ipioca que com certeza todos presentes vão sair inspirados!,24/07/2025 12:05
89eaea42-ce76-461e-b7cf-fb1de9db9e79,"palestra significativa, parabéns!",24/07/2025 12:14
575e397c-e7d3-4587-9a09-46e3df1ccdf4,o evento já está deixando saudades❤️!!,24/07/2025 12:35
81c3d4c8-2223-4ace-9cda-6620ed75bf1a,gente...queria comprar o lenço das meninas digitais e não está vendendo mais!!!! que triste! tento comprar desde o primeiro dia. só no próximo csbc...,24/07/2025 12:38
8a9fc84a-4a91-46ee-b112-e39d627e2abd,ótimas trabalhos nas sessões técnicas!,24/07/2025 12:46
c8194828-4572-4490-92ca-12b49d139fba,adorei os copos de brinde! muito lindos!,24/07/2025 12:50
c8194828-4572-4490-92ca-12b49d139fba,palestras muito boas! parabéns!,24/07/2025 12:51
c8194828-4572-4490-92ca-12b49d139fba,"incrivel quantos projetos tem, muito bom ver tanta variedade",24/07/2025 12:52
d32d63c1-02f8-4d06-9fdb-6dfed1c37967,muito legal os stands aqui e poder conhecer um pouco o que as empresas fazem ou até mesmo o do if mostrando os projetos da escola!!,24/07/2025 12:59
1f1d6f52-3909-49f1-89bc-bc6ef9dbac47,muito bom a organização do evento e o coffe break gratuito,24/07/2025 13:07
1f1d6f52-3909-49f1-89bc-bc6ef9dbac47,estou gostando bastante do meu primeiro congresso,24/07/2025 13:07
1f1d6f52-3909-49f1-89bc-bc6ef9dbac47,muito bom a organização do evento,24/07/2025 13:08
1f1d6f52-3909-49f1-89bc-bc6ef9dbac47,estou gostando bastante do evento do congresso,24/07/2025 13:09
1f1d6f52-3909-49f1-89bc-bc6ef9dbac47,muito boa a organização do evento,24/07/2025 13:09
d6141d77-fd57-499c-8ca3-ae4f364773f7,quero mais games nos eventos,24/07/2025 13:22
c8194828-4572-4490-92ca-12b49d139fba,adorei a mesa redonda!,24/07/2025 13:45
c8194828-4572-4490-92ca-12b49d139fba,ansiosa pelo proximo evento!,24/07/2025 13:46
d6141d77-fd57-499c-8ca3-ae4f364773f7,passou tão rápido...,24/07/2025 13:53
d9d06ba9-ddc7-49e3-8ff8-cfc02ea63d0f,amando o evento! animada pra apresentar jaja!,24/07/2025 13:59
fcf388a5-374c-4162-9e8a-44339d70be4a,"amei, todos os dias tiveram uma ótima programação",24/07/2025 14:00
fcf388a5-374c-4162-9e8a-44339d70be4a,ansiosa pelo wit 2026!!!,24/07/2025 14:00
8e1a9311-52fe-4567-8c58-70f0e2281925,último dia fechando com chave de ouro,24/07/2025 14:04
8e1a9311-52fe-4567-8c58-70f0e2281925,ja quero ir no próximo ano!!!,24/07/2025 14:06
fd51eca2-7207-474a-8495-5c0e5f20aea5,muito bom,24/07/2025 14:14
fd51eca2-7207-474a-8495-5c0e5f20aea5,massaaa,24/07/2025 14:14
03a65761-df50-4a1d-b247-f846bd21c48e,lindo,24/07/2025 14:28
03a65761-df50-4a1d-b247-f846bd21c48e,incrível,24/07/2025 14:28
7695e714-3a65-4d70-af59-1b2052e09d00,mt bom,24/07/2025 14:29
f2d72cbf-07dd-4592-9ed1-c74275748cb7,muito legal!,24/07/2025 14:38
f2d72cbf-07dd-4592-9ed1-c74275748cb7,obrigada pelo evento.,24/07/2025 14:38
c5fb57ce-db05-491d-81a2-9fd7ad9cbee3,ótima palestra,24/07/2025 14:39
c5fb57ce-db05-491d-81a2-9fd7ad9cbee3,o wit é uma experiência incrível,24/07/2025 14:39
34191d68-5e12-4c00-aa49-d5df3fba23d2,último dia de csbc! que experiência!,24/07/2025 14:49
03a65761-df50-4a1d-b247-f846bd21c48e,"evento perto, quero mais",24/07/2025 14:53
03a65761-df50-4a1d-b247-f846bd21c48e,mudou minha vida,24/07/2025 14:53
934ac1e9-8a9e-4865-977f-b22e4bbce84e,evento excelente,24/07/2025 15:00
934ac1e9-8a9e-4865-977f-b22e4bbce84e,parabéns a organização,24/07/2025 15:01
81c3d4c8-2223-4ace-9cda-6620ed75bf1a,adorei a inclusão do app este ano!!! já quero em todos os eventos.,24/07/2025 15:14
fe69c798-5373-4255-831b-9a1ce468c5d6,finalizei minha participação no wit e foi uma experiência incrível 🫶🏻,24/07/2025 15:17
c01cfc13-c80c-4c86-872a-da81361b3339,evento maravilhoso! não vejo a hora do próximo!,24/07/2025 15:18
c55ff755-bd00-4af8-b6ed-ed43007446b3,daqui a pouco tem a apresentação do nosso artigo 🤞,24/07/2025 15:20
c55ff755-bd00-4af8-b6ed-ed43007446b3,dia lindo em maceió! ☀️,24/07/2025 15:21
3e11fb01-68a6-4df9-99ff-eb6fa17ea8e0,wit tá fantástico!,24/07/2025 15:23
3e11fb01-68a6-4df9-99ff-eb6fa17ea8e0,"parabéns, pessoal!!",24/07/2025 15:23
0420c57a-0aa8-45b1-9166-f455c0711707,amei ganhar o chocolate,24/07/2025 15:24
0420c57a-0aa8-45b1-9166-f455c0711707,a melhor gamificação do csbc,24/07/2025 15:24
0420c57a-0aa8-45b1-9166-f455c0711707,amei os brindesss,24/07/2025 15:25
0420c57a-0aa8-45b1-9166-f455c0711707,já estou ansiosa pra 2026,24/07/2025 15:25
81c3d4c8-2223-4ace-9cda-6620ed75bf1a,xonada nos brindes deste ano 😍😍😍,24/07/2025 15:29
81c3d4c8-2223-4ace-9cda-6620ed75bf1a,ansiosa para as proximas edicões!!,24/07/2025 15:30
81c3d4c8-2223-4ace-9cda-6620ed75bf1a,"lindo o lenço das meninas digitais, pena que não está mais a venda...",24/07/2025 15:31
88254066-58d3-4049-ac9d-5b393c178080,incrível a ideia do aplicativo!!! ajudou muito na minha organização,24/07/2025 15:32
35243cd2-0a35-403a-8ba7-cb6a6da282d7,"temática relevante, gostei!",24/07/2025 15:45
f9636527-826e-4f58-ad16-a9ca1a36b7ef,o bittom mais lindoooo,24/07/2025 15:48
7ab458bd-970a-40e5-9525-ee10be806901,maravilha de momento,24/07/2025 15:52
7ab458bd-970a-40e5-9525-ee10be806901,amei a palestra,24/07/2025 15:52
35243cd2-0a35-403a-8ba7-cb6a6da282d7,muito bem elaborado e de boa compreensão,24/07/2025 15:54
89eaea42-ce76-461e-b7cf-fb1de9db9e79,o evento foi maravilhoso e muito significativo. parabéns pela organização!,24/07/2025 15:59
4d59d2bb-694c-4bf2-b444-3b4b967095f1,o evento está maravilhoso!!,24/07/2025 16:07
4d59d2bb-694c-4bf2-b444-3b4b967095f1,palestras incríveis!!,24/07/2025 16:07
c713c63b-4cef-4df5-8b95-372a1fabe5fa,a cláudia é extremamente fofa e incrível,24/07/2025 16:20
97b78585-66fb-4308-ac17-5dec3ad981db,sessão de artigos hije de manhã foi muito boa! adorei todos os artigos,24/07/2025 16:20
c713c63b-4cef-4df5-8b95-372a1fabe5fa,"amei a sessão técnica da manhã, vários artigos ótimos",24/07/2025 16:20
c713c63b-4cef-4df5-8b95-372a1fabe5fa,"a organização do wit está de parabéns, está tudo incrível",24/07/2025 16:21
97b78585-66fb-4308-ac17-5dec3ad981db,"estou adorando conhecer novos projetos de todo o brasil, não sabia da imensidão disso tudo!",24/07/2025 16:21
97b78585-66fb-4308-ac17-5dec3ad981db,amei a mesa redonda!,24/07/2025 16:22
c713c63b-4cef-4df5-8b95-372a1fabe5fa,"ansiosa pelas sessão técnicas da tarde, espero encontrar projetos inspiradores como encontrei de manhã!",24/07/2025 16:22
97b78585-66fb-4308-ac17-5dec3ad981db,amei a gameficação do wit! nunca tinha participado antes desse tipo de evento,24/07/2025 16:23
c713c63b-4cef-4df5-8b95-372a1fabe5fa,"parabéns para a equipe responsável pela arte do wit nesse ano, está maravilhosa",24/07/2025 16:26
97b78585-66fb-4308-ac17-5dec3ad981db,evento acabando e eu só consigo pensar no quão gratificante é estar aqui. viemos juntas de brasília para maceió e essa edição do csbc ficará marcada.,24/07/2025 16:28
fcf388a5-374c-4162-9e8a-44339d70be4a,parabéns à jbcs!,24/07/2025 16:30
fcf388a5-374c-4162-9e8a-44339d70be4a,mulheres inspiradoras #wit2025,24/07/2025 16:30
fcf388a5-374c-4162-9e8a-44339d70be4a,amei encontrar os diversos projetos incluindo mulheres em tecnologia por todo o brasil.,24/07/2025 16:31
3f3583d6-1037-423a-9a58-0b27ea89d428,os brindes da gamificação são ótimos,24/07/2025 16:37
3f3583d6-1037-423a-9a58-0b27ea89d428,💙,24/07/2025 16:37
8ac171ff-ae8c-4709-899e-93e23ba84729,ótimo evento,24/07/2025 16:39
b11326b5-9d5e-4d41-9e8a-fe4a2bd9bbb4,meninas digitais arrasaram!!,24/07/2025 16:44
b787555f-cd18-4a0b-9e20-493282185ddd,que relato impactante! me emocionei.,24/07/2025 16:45
b11326b5-9d5e-4d41-9e8a-fe4a2bd9bbb4,amei tudooo no wit,24/07/2025 16:45
b787555f-cd18-4a0b-9e20-493282185ddd,isso sim é perseverança e força. a força de uma mulher.,24/07/2025 16:45
b787555f-cd18-4a0b-9e20-493282185ddd,"impressionante e forte, que superação.",24/07/2025 16:45
b11326b5-9d5e-4d41-9e8a-fe4a2bd9bbb4,importantíssimo escutar tudo que essas mulheres tem a dizer,24/07/2025 16:45
b11326b5-9d5e-4d41-9e8a-fe4a2bd9bbb4,assistir as palestras só reforçam o quanto necessitamos de rede de apoio,24/07/2025 16:46
b787555f-cd18-4a0b-9e20-493282185ddd,"o estudo sempre abrindo portas para as pessoas. difícil, com certeza foi muito batalhadora.",24/07/2025 16:47
b26c0a2d-f5a9-4708-a4ec-8603756202d8,que pena que está acabando!! foi tudo feito com excelência.,24/07/2025 16:48
537d3fe2-2cd9-4d63-a1cf-6c6d288411ff,já estou ansiosa para o ano que vem,24/07/2025 16:48
537d3fe2-2cd9-4d63-a1cf-6c6d288411ff,em 2027 todas vão virar cunhantã digital,24/07/2025 16:48
b787555f-cd18-4a0b-9e20-493282185ddd,infelizmente a área de tecnologia ainda não é tão aberta para a diversidade. precisamos mudar isso.,24/07/2025 16:49
b787555f-cd18-4a0b-9e20-493282185ddd,mesa redonda com mulheres impressionantes. parabéns de verdade.,24/07/2025 16:50
b787555f-cd18-4a0b-9e20-493282185ddd,"maternidade, emprego, relacionamento familiar e conjugal, e ainda serem pesquisadoras. ser mulher não é fácil.",24/07/2025 16:52
92884dd4-6d85-4439-b8ed-855f735d689a,👏👏👏,24/07/2025 16:53
92884dd4-6d85-4439-b8ed-855f735d689a,realmente!,24/07/2025 16:53
4e2209fc-edba-463c-87a8-cb990ff36067,"foi uma palestra bem legal, só o ar condicionado tava bem frio",24/07/2025 16:53
9f773bc4-a96d-41fd-a812-4cd40ae76ce4,top demais!,24/07/2025 16:55
4e2209fc-edba-463c-87a8-cb990ff36067,muitas pessoas na palestra fez com tivesse mais imersão,24/07/2025 16:55
9f773bc4-a96d-41fd-a812-4cd40ae76ce4,encerramento com foco total!,24/07/2025 16:55
c04b5ba6-0939-443f-93db-54b15820e804,muito legal a diversidade na mesa redonda!!,24/07/2025 16:57
a2b933ed-8f43-4354-aa77-459b765af699,evento excelente!!,24/07/2025 16:57
c04b5ba6-0939-443f-93db-54b15820e804,muito tocante e inspirador ouvir esses relatos de mulheres tão fortes! ❤️,24/07/2025 16:58
c01cfc13-c80c-4c86-872a-da81361b3339,"mesa redonda trouxe muitos relatos fortes das mulheres, me identifiquei muito!",24/07/2025 16:58
1c7000ea-e558-4ef4-93d8-2c018ec84123,evento maravilhoso 💜,24/07/2025 17:06
a2b933ed-8f43-4354-aa77-459b765af699,amo muito o wit!,24/07/2025 17:11
7ff8200d-cf7f-46b9-82e4-f6cf85fded45,o terceiro dia está sendo maravilhoso,24/07/2025 17:12
b787555f-cd18-4a0b-9e20-493282185ddd,"que mesa maravilhoso. ""eu precisava ser maior para mim"" levarei muito do que ouvi hoje para vida.",24/07/2025 17:14
8ac171ff-ae8c-4709-899e-93e23ba84729,"é muito importante ver esse tipo de relato, nós mulheres não estamos sozinhas 🩷",24/07/2025 17:15
b787555f-cd18-4a0b-9e20-493282185ddd,"""antes de ser um bom profissional, seja um bom ser humano"" 
sem palavras para essas mulheres.",24/07/2025 17:16
7ff8200d-cf7f-46b9-82e4-f6cf85fded45,amei muito. 💖💖,24/07/2025 17:18
2dda6d0e-c0bf-4094-9dd0-82540de1cfaa,uhuuuuuu!,24/07/2025 17:19
2dda6d0e-c0bf-4094-9dd0-82540de1cfaa,vamos para a última do dia,24/07/2025 17:20
a2b933ed-8f43-4354-aa77-459b765af699,mulheres inspiradoras!!,24/07/2025 17:22
a2b933ed-8f43-4354-aa77-459b765af699,wit é o melhor evento,24/07/2025 17:24
599e5dc6-fa67-4845-a44e-539c244937fc,stella 💜💜💜,24/07/2025 17:30
599e5dc6-fa67-4845-a44e-539c244937fc,wit incrível!,24/07/2025 17:30
b787555f-cd18-4a0b-9e20-493282185ddd,"projetos interessantes, do tipo que servem de exemplo para que mais pessoas possam por em prática",24/07/2025 17:39
849079b5-58a9-4408-b5d9-528fed2b6ac7,amando os brindes!!!!,24/07/2025 17:45
849079b5-58a9-4408-b5d9-528fed2b6ac7,os artigos são incríveis !!!,24/07/2025 17:46
849079b5-58a9-4408-b5d9-528fed2b6ac7,"aiii já quero o wit do ano que vem, ansiosa 🥹💗💗",24/07/2025 17:46
849079b5-58a9-4408-b5d9-528fed2b6ac7,"organização incrível, estão de parabens! 💗",24/07/2025 17:47
a2b933ed-8f43-4354-aa77-459b765af699,vou voltar para casa com muito aprendizado na bagagem!!,24/07/2025 17:57
6e668e80-7eda-405e-814d-d4b1dd4538c3,amo demais!!,24/07/2025 18:01
6e668e80-7eda-405e-814d-d4b1dd4538c3,lindas!!,24/07/2025 18:01
b787555f-cd18-4a0b-9e20-493282185ddd,as meninas trazendo muito. 👏👏👏,24/07/2025 18:02
c49c15fe-dc85-4357-b9ea-0311374c56f8,top,24/07/2025 18:33
c49c15fe-dc85-4357-b9ea-0311374c56f8,amei o wit,24/07/2025 18:33
01e8f053-615c-4bad-adf9-1dad61d8a4f3,palestra muito boa!,24/07/2025 18:35
01e8f053-615c-4bad-adf9-1dad61d8a4f3,excelente palestra!,24/07/2025 18:35
01e8f053-615c-4bad-adf9-1dad61d8a4f3,"palestra excelente, muito enriquecedora!",24/07/2025 18:36
01e8f053-615c-4bad-adf9-1dad61d8a4f3,gostei muito da palestra 🙂,24/07/2025 18:37
01e8f053-615c-4bad-adf9-1dad61d8a4f3,"palestra muito enriquecedora, amei! 💙",24/07/2025 18:38
01e8f053-615c-4bad-adf9-1dad61d8a4f3,"gostei muito da palestra, muito boa! 💖",24/07/2025 18:39
5808de75-5a35-4959-9cc8-d9ec79896c4b,otimo evento,24/07/2025 19:21
5808de75-5a35-4959-9cc8-d9ec79896c4b,excelente,24/07/2025 19:22
e4b0f1b6-9472-49ac-9885-1e4946cea893,evento maravilhoso,24/07/2025 19:22
e4b0f1b6-9472-49ac-9885-1e4946cea893,até o próximo evento,24/07/2025 19:22
e4b0f1b6-9472-49ac-9885-1e4946cea893,muito bom,24/07/2025 19:27
e4b0f1b6-9472-49ac-9885-1e4946cea893,ótimo evento,24/07/2025 19:27
