participante,comentário,dia
f9ff0b83-ae39-447d-b0f0-4714731e87c0,"último dia, ja estou com saudades!",24/07/2025 09:45
f9ff0b83-ae39-447d-b0f0-4714731e87c0,"amando os momentos de conversa, troca e mesa redonda!",24/07/2025 09:46
34191d68-5e12-4c00-aa49-d5df3fba23d2,Vamos pra mais um dia de CSBC!,24/07/2025 09:46
9365cf2e-64e9-49a0-bd3a-0d347b215820,"Os artigos estão muito bem feitos, a seleção foi ótima ",24/07/2025 09:47
fcd08197-e61d-4cc4-8460-7859bc9ee761,"Gostei muito ",24/07/2025 09:49
29c31113-a01c-48e9-b475-a6963c13f3b6,"Parabéns ",24/07/2025 09:49
9365cf2e-64e9-49a0-bd3a-0d347b215820,A cor da farda tá linda por demais ❤️,24/07/2025 09:49
29c31113-a01c-48e9-b475-a6963c13f3b6,Tudo lindo,24/07/2025 09:50
fcd08197-e61d-4cc4-8460-7859bc9ee761,Momento incrivel,24/07/2025 09:50
40fe60dd-8567-464d-ae76-d066077f13a2,Palestras interativas e muito envolventes e muito informativas,24/07/2025 09:52
a24b5393-ee39-4272-8f84-7f95fa794341,Já aguardando a ida a Gramado. 🤩🤓,24/07/2025 09:53
192b32a5-e58c-4098-9904-78bda4615134,muito importante,24/07/2025 09:53
192b32a5-e58c-4098-9904-78bda4615134,"sempre bom aprender ",24/07/2025 09:53
e9b594f7-6309-4190-9032-4dde803e2d6a,"Último dia de WIT, ja estou com saudades🥹🙏🩷🌻",24/07/2025 09:53
add7fd57-687a-4470-8299-2c592991f1cb,HighSchoolMinas foi o mais interessante pra mim.,24/07/2025 09:54
add7fd57-687a-4470-8299-2c592991f1cb,A ideia de criar um jogo pra ajudar as meninas em segurança digital foi genial.,24/07/2025 09:54
b787555f-cd18-4a0b-9e20-493282185ddd,"Aula de conceitos de algoritmos antes de entrar em uma linguagem específica é muito bom para não acostumar os alunos na linguagem ""mais fácil"".",24/07/2025 09:56
fe69c798-5373-4255-831b-9a1ce468c5d6,"O momento de apresentação dos artigos aprovados está sendo bastante inspirador! ",24/07/2025 09:56
fe69c798-5373-4255-831b-9a1ce468c5d6,"Ontem finalizei o dia com novas ideias para o projeto em que faço parte, para integrar mais mulheres ",24/07/2025 09:56
1bfbf56f-28e4-4dee-874f-83823030bda3,"Sessão Técnica 5 está inspiradora! Muito bom conhecer outras formas de levar a STEM para o mundo, buscando diversidade de gênero ",24/07/2025 09:57
c44a6e4a-9181-4d20-94cb-c3d5e05fd31c,Muito bem,24/07/2025 09:57
c44a6e4a-9181-4d20-94cb-c3d5e05fd31c,Ameiii,24/07/2025 09:57
0708d7a9-ed61-4c3c-9a29-dd8d999363e3,Que trabalhos maravilhosos,24/07/2025 10:01
ae4d3fbb-069f-4906-895d-6ff10de1bdb9,"Ótima sessão de artigos, os trabalhos e projetos para ter uma maior inclusão feminina no mundo da TI são muito bons e extremamente importantes.",24/07/2025 10:01
49506d82-9f58-4b30-828a-de6ce622a116,Evento inspirador! Cheia de ideias para inspirar e ajudar outras meninas e mulheres do meu Agreste Pernambucano a transformarem suas vidas!,24/07/2025 10:04
429ddec8-9edb-4757-ab8b-fcdb61defd4e,Amei os artigos!!,24/07/2025 10:06
7afaf882-baa2-47f7-aa69-a15f8ad3452a,Muito bom!,24/07/2025 10:06
93780366-368f-4230-aa79-3ac4dca0bec6,"Infelizmente hoje é o último dia, muito obrigada por tudo",24/07/2025 10:08
de8d707d-b7b7-43bd-9191-a060a88bb761,Amei a iniciativa do Gurias na Comp de mostrar a trajetória de mulheres “comuns”. Como é enriquecedor conhecer ideias de outros projetos!,24/07/2025 10:08
e4d0c31c-1009-4bce-8c78-8d6c2d7dce89,Heyyy,24/07/2025 10:09
e4d0c31c-1009-4bce-8c78-8d6c2d7dce89,Lindaaaasa,24/07/2025 10:09
266dfd00-4b9e-447c-910d-0deebdb32501,👏👏👏,24/07/2025 10:09
266dfd00-4b9e-447c-910d-0deebdb32501,Amei,24/07/2025 10:09
266dfd00-4b9e-447c-910d-0deebdb32501,"Oi, meninas!",24/07/2025 10:09
266dfd00-4b9e-447c-910d-0deebdb32501,❤️,24/07/2025 10:09
3efe71e2-c0d5-4596-b566-0ef34e7ff13d,Podia distribuir os brindes por participação,24/07/2025 10:10
526a01d7-32cb-4bbe-a7c8-77d7090f52fd,"Nunca tinha participado de algo assim, super incrívellll",24/07/2025 10:11
526a01d7-32cb-4bbe-a7c8-77d7090f52fd,🥰,24/07/2025 10:11
66454fbb-c04e-4822-a432-18c2dc0bd51e,Evento muito importante,24/07/2025 10:12
66454fbb-c04e-4822-a432-18c2dc0bd51e,Muito bom!!,24/07/2025 10:12
1b4e9684-e087-4145-88d4-125c44975a1c,Ansioso para a premiação 👏🏽👏🏽,24/07/2025 10:13
7afaf882-baa2-47f7-aa69-a15f8ad3452a,Tema super necessário!,24/07/2025 10:13
7afaf882-baa2-47f7-aa69-a15f8ad3452a,Amei!,24/07/2025 10:14
1bfbf56f-28e4-4dee-874f-83823030bda3,"Que satisfação apresentar no wit!! ",24/07/2025 10:14
1b4e9684-e087-4145-88d4-125c44975a1c,"Muito bom, adorei. Nota 10, apresentação pai d'egua.",24/07/2025 10:14
54a3a419-9b19-44e8-8c62-7054a2142eba,.,24/07/2025 10:15
367155bd-5555-4d88-a907-c18a083692b4,Ótimooo,24/07/2025 10:16
367155bd-5555-4d88-a907-c18a083692b4,Ameiii,24/07/2025 10:16
c81d774a-5525-4ce1-9bbf-a8b743959e28,"Uma apresentação muito boa, gostei bastante.",24/07/2025 10:17
c81d774a-5525-4ce1-9bbf-a8b743959e28,Gostei muito,24/07/2025 10:17
93780366-368f-4230-aa79-3ac4dca0bec6,"Espero ir ao próximo csbc e estar com vcs ",24/07/2025 10:18
0708d7a9-ed61-4c3c-9a29-dd8d999363e3,Que evento maravilhoso!,24/07/2025 10:19
1adbc12f-bf03-4c55-8960-539251e80c9e,dia cheio!!,24/07/2025 10:21
54a3a419-9b19-44e8-8c62-7054a2142eba,"Temas muito atuais ",24/07/2025 10:22
54a3a419-9b19-44e8-8c62-7054a2142eba,"Tudo incrível ",24/07/2025 10:22
1adbc12f-bf03-4c55-8960-539251e80c9e,amando,24/07/2025 10:23
0550020a-2c79-43e6-b4ad-9d818973b654,"Os temas abordados foram muito relevantes ",24/07/2025 10:23
1adbc12f-bf03-4c55-8960-539251e80c9e,<3,24/07/2025 10:24
0550020a-2c79-43e6-b4ad-9d818973b654,teste,24/07/2025 10:24
342d6dfe-f757-4730-97bc-246b444e6474,Os artigos técnicos foram ótimos!,24/07/2025 10:25
7695e714-3a65-4d70-af59-1b2052e09d00,"muito boas, gostei muito",24/07/2025 10:26
97bb898c-af32-4429-b56c-5914309a8775,Primeiras sessões técnicas foram incríveis!! Super animada em fazer coisas novas na minha região!!,24/07/2025 10:26
342d6dfe-f757-4730-97bc-246b444e6474,Pronta para .mais um dia de WIT,24/07/2025 10:26
7695e714-3a65-4d70-af59-1b2052e09d00,"Sensacional ",24/07/2025 10:26
575e397c-e7d3-4587-9a09-46e3df1ccdf4,"WIT arrasando trazendo essas mulheres de peso, super inspiradoras!!! ",24/07/2025 10:30
412301d3-9406-4057-b8ca-f6c63f066ec3,Otimas palestras bem inspiradoras!,24/07/2025 10:30
412301d3-9406-4057-b8ca-f6c63f066ec3,Profissionais que inspiram demais!! Vamos meninas digitais!!!,24/07/2025 10:30
00256042-e094-477c-b716-28f2b7e561de,"Palestras incríveis ",24/07/2025 10:30
8b928f09-aedb-4ce1-a365-4d56a0839c50,Muito legal a exposição dos trabalhos da seção técnica! Várias ideias surgindo para o futuro a partir dessas pesquisas 💕,24/07/2025 10:31
412301d3-9406-4057-b8ca-f6c63f066ec3,Me sinto bem representada nas palestras!!,24/07/2025 10:31
1130f3f4-1e33-482d-a327-745c63f1516b,"Já estou com saudade ",24/07/2025 10:31
8a9fc84a-4a91-46ee-b112-e39d627e2abd,Muito bom ver mulheres compartilhando sua experiência profissional! É importante buscar mudanças institucionais que acolham as mulheres no mercado de trabalho.,24/07/2025 10:32
412301d3-9406-4057-b8ca-f6c63f066ec3,Precisamos de mais mulheres na área de TI!!,24/07/2025 10:32
d02b6ff0-dcbf-4984-a11b-da3709dfc569,Perfeito,24/07/2025 10:34
609ff990-2fc8-4802-9bc3-d805b042eab5,Teste,24/07/2025 10:34
d02b6ff0-dcbf-4984-a11b-da3709dfc569,Amei,24/07/2025 10:34
609ff990-2fc8-4802-9bc3-d805b042eab5,"Gostaria de saber se haverá outrs palestra com as mulheres da Embraer ",24/07/2025 10:34
609ff990-2fc8-4802-9bc3-d805b042eab5,"Gostei muito do evento ",24/07/2025 10:34
d02b6ff0-dcbf-4984-a11b-da3709dfc569,"Grande experiência ",24/07/2025 10:35
d02b6ff0-dcbf-4984-a11b-da3709dfc569,Muitos aprendizados,24/07/2025 10:35
5bb974d7-0d42-4ba7-b115-6f2821843ecc,Palestras muito inspiradoras! Por mais mulheres na TI!,24/07/2025 10:36
6dd05336-2244-4230-bb22-31b592f2e3f8,Estou amando o evento!,24/07/2025 10:36
6dd05336-2244-4230-bb22-31b592f2e3f8,Tudo incrível por aqui,24/07/2025 10:36
bc2f024f-816c-4560-b2e7-fe905d1a0478,Mais um dia de WIT! 🥳,24/07/2025 10:37
90323ec9-1991-46bd-bc2a-4a3d8804cf71,gostei muito,24/07/2025 10:39
90323ec9-1991-46bd-bc2a-4a3d8804cf71,amei mesmo,24/07/2025 10:39
cf343695-2367-4236-b0ab-3c72d8222639,"Precisamos fazer circular os nomes das mulheres. Falar bem das nossas colegas (de forma legítima), para que possam ser lembradas nas indicações a cargos e posições importantes.",24/07/2025 10:39
bc2f024f-816c-4560-b2e7-fe905d1a0478,Já estou com saudades do evento.,24/07/2025 10:40
ae163e36-169f-44a1-8c73-558123924278,Palestras inspiradoras!!!,24/07/2025 10:41
5bb974d7-0d42-4ba7-b115-6f2821843ecc,"A sororidade é essencial no mercado de trabalho: mulheres que se apoiam fortalecem toda a comunidade profissional ",24/07/2025 10:41
ae163e36-169f-44a1-8c73-558123924278,Inspirações.,24/07/2025 10:41
c23e3c88-36e4-4099-abc5-67195fb50d88,Roda de conversa muito emocionante.,24/07/2025 10:42
3e429152-f456-498f-9abb-459b5388f42d,Mesa incrível! Muito interesse na Embraer,24/07/2025 10:42
47ac28d9-6e77-4392-b392-960bd5825559,As palestras estão sendo muito inspiradoras 👏🏻😍,24/07/2025 10:43
e9b594f7-6309-4190-9032-4dde803e2d6a,"O apoio de outras mulheres é essencial, muito legal ter esse suporte.",24/07/2025 10:43
ae163e36-169f-44a1-8c73-558123924278,Apoio é essencial.,24/07/2025 10:44
d32d63c1-02f8-4d06-9fdb-6dfed1c37967,Muito legal o evento!!!,24/07/2025 10:44
47ac28d9-6e77-4392-b392-960bd5825559,Evento maravilhosooo 😍,24/07/2025 10:44
ae163e36-169f-44a1-8c73-558123924278,Mulheres incríveis.,24/07/2025 10:44
3e429152-f456-498f-9abb-459b5388f42d,Mesa esplêndida! Espero um dia ser colega de trabalho dessas mulheres ole ter a oportunidade de fazer parte do time feminino da Embraer,24/07/2025 10:44
6c3e12ff-eaca-45fd-ab7c-b291f088c86e,Ansiosa pra gravar o video com a collab de projetos 💕,24/07/2025 10:44
d32d63c1-02f8-4d06-9fdb-6dfed1c37967,"Espero poder vir ao WIT 2026 🤭 a edição de 2025 foi incrível, espero poder vir mais vezes",24/07/2025 10:45
6c3e12ff-eaca-45fd-ab7c-b291f088c86e,Demos uma fugidinha do congresso para passear hoje! Maceió é surreal!,24/07/2025 10:45
560003d3-5b59-481c-85d2-838ef984b466,"Sobre o projeto: fazer parcerias com os municípios também. ",24/07/2025 10:48
560003d3-5b59-481c-85d2-838ef984b466,Esse projeto não pode parar!,24/07/2025 10:49
268e12fc-6012-41e0-9301-483b58059c69,Bora segurar a porta pra mais diversidade!,24/07/2025 10:49
a6584b5b-822e-4c85-be5b-e91db87dc16e,Experiência enriquecedora e inspiradora cada instituição levevar e inspirar outras meninas.,24/07/2025 10:50
9d149e84-581a-4008-996e-d3680d5bcd88,Tudo ótimo!,24/07/2025 10:51
9d149e84-581a-4008-996e-d3680d5bcd88,"Gamificação maravilhosa, palestras divinas",24/07/2025 10:51
f9636527-826e-4f58-ad16-a9ca1a36b7ef,"Apenas parabenizar a organização pelo maravilhoso evento. Desde a concepção até a execução durante o evento. ",24/07/2025 10:52
5244efbb-01d2-4f7e-b505-4fd32300baff,Essa gamificacap eh muito legal. Já ficando com saudadesssss,24/07/2025 10:57
342d6dfe-f757-4730-97bc-246b444e6474,A primeira mesa redonda do dia foi muito inspiradora,24/07/2025 10:59
df0c5066-4918-4384-bf21-9ba7343bf772,Amei meus prêmios!!! Essa gamificação foi 1000!!!,24/07/2025 10:59
342d6dfe-f757-4730-97bc-246b444e6474,"Muito bom conhecer projetos parceiros ",24/07/2025 11:02
41984732-0ee1-4644-b003-3309c119734d,projeto lindo! 😍😍,24/07/2025 11:05
41984732-0ee1-4644-b003-3309c119734d,"extremamente importante esse tipo de trabalho pra fortalecer a confiança das estudantes ",24/07/2025 11:05
489050ba-f6ce-4f05-a8ce-d6bdee47371a,"Parabéns aos trabalhos selecionados!!! ",24/07/2025 11:06
489050ba-f6ce-4f05-a8ce-d6bdee47371a,"Parabéns pelo evento, cada ano incrível!!! ",24/07/2025 11:06
f9636527-826e-4f58-ad16-a9ca1a36b7ef,"Muito orgulho de todas as meninas e mulheres que fazem nossa comunidade! ",24/07/2025 11:08
e6d477bf-b603-42a7-985e-ac84356103b9,"Que evento maravilhoso! Uma pena passar tão rápido ",24/07/2025 11:08
e6d477bf-b603-42a7-985e-ac84356103b9,Que venha o WIT 2026!,24/07/2025 11:08
7695e714-3a65-4d70-af59-1b2052e09d00,"parabéns ao wit ",24/07/2025 11:10
d9d06ba9-ddc7-49e3-8ff8-cfc02ea63d0f,Estou amando conhecer os trabalhos!,24/07/2025 11:14
8f0f4c0d-f2eb-4b18-8099-25bcd217a483,Nunca é tarde! Etarismo é outra forma de preconceito que devemos combater.,24/07/2025 11:14
8b928f09-aedb-4ce1-a365-4d56a0839c50,Me identifiquei muito com as falas na mesa redonda sobre as mulheres evitarem 'Sentar na Mesa'. Me senti desafiada a buscar locais de mais destaque!,24/07/2025 11:17
2b305129-cc14-4538-8075-78b26f65f34f,Lindo encerramento para um evento excelente. A experiência do WIT nessa CSBC foi encantadora.,24/07/2025 11:17
2b305129-cc14-4538-8075-78b26f65f34f,Ano que vem estarei assistindo a WIT de novo!,24/07/2025 11:18
d6141d77-fd57-499c-8ca3-ae4f364773f7,"Otimos temas, e um evento muito importante no cenário da computação ",24/07/2025 11:35
1ced77b3-b5de-4d74-8882-f7ffe3d9ec30,Ótima palestra,24/07/2025 11:36
d6141d77-fd57-499c-8ca3-ae4f364773f7,Ancioso pelos próximos,24/07/2025 11:36
1ced77b3-b5de-4d74-8882-f7ffe3d9ec30,"Muito interessante ",24/07/2025 11:36
4a257948-6c61-4d69-b2bf-45561ca9dc96,Ameeeei os brindes e a camisa,24/07/2025 11:37
4a257948-6c61-4d69-b2bf-45561ca9dc96,muito bom ter representatividade no mercado de trabalho gostei,24/07/2025 11:37
a2172412-8829-44fe-a1bb-c21eb82571aa,"Wit 2025, foi único, parabéns a todos só envolvidos ",24/07/2025 11:40
a2172412-8829-44fe-a1bb-c21eb82571aa,É incrível ver a representatividade que o wit trás nesse evento,24/07/2025 11:40
d6141d77-fd57-499c-8ca3-ae4f364773f7,"Se hoje a computação é mais humana, mais ética e mais criativa, devemos muito a elas",24/07/2025 11:43
cd5e94b1-51c2-4147-a20b-9e1345a0adad,"Eu amei a sessão 6 de trabalhos rsrs foi a minha ",24/07/2025 11:44
d6141d77-fd57-499c-8ca3-ae4f364773f7,A gameficação foi muito legal,24/07/2025 11:45
cd5e94b1-51c2-4147-a20b-9e1345a0adad,Também gostei demais da rosa de conversa da engen,24/07/2025 11:45
1c7000ea-e558-4ef4-93d8-2c018ec84123,Muito bons os projetos dessa sessão 💕,24/07/2025 11:54
b787555f-cd18-4a0b-9e20-493282185ddd,Aprendendo e repassando. Muito bom.,24/07/2025 12:00
b787555f-cd18-4a0b-9e20-493282185ddd,Com certeza utilizarei os conhecimentos aprendidos aqui nos meus projetos.,24/07/2025 12:01
b787555f-cd18-4a0b-9e20-493282185ddd,Esperando por mais apresentações como essas. Foram todas muito boas.,24/07/2025 12:02
fe69c798-5373-4255-831b-9a1ce468c5d6,Esta finalizado as apresentações de artigos aprovados na sala Ipioca que com certeza todos presentes vão sair inspirados!,24/07/2025 12:05
89eaea42-ce76-461e-b7cf-fb1de9db9e79,"Palestra significativa, parabéns!",24/07/2025 12:14
575e397c-e7d3-4587-9a09-46e3df1ccdf4,O evento já está deixando saudades❤️!!,24/07/2025 12:35
81c3d4c8-2223-4ace-9cda-6620ed75bf1a,Gente...queria comprar o lenço das meninas digitais e não está vendendo mais!!!! Que triste! Tento comprar desde o primeiro dia. Só no próximo CSBC...,24/07/2025 12:38
8a9fc84a-4a91-46ee-b112-e39d627e2abd,"Ótimas trabalhos nas sessões técnicas! ",24/07/2025 12:46
c8194828-4572-4490-92ca-12b49d139fba,Adorei os copos de brinde! MUITO LINDOS!,24/07/2025 12:50
c8194828-4572-4490-92ca-12b49d139fba,Palestras muito boas! Parabéns!,24/07/2025 12:51
c8194828-4572-4490-92ca-12b49d139fba,"Incrivel quantos projetos tem, muito bom ver tanta variedade",24/07/2025 12:52
d32d63c1-02f8-4d06-9fdb-6dfed1c37967,Muito legal os stands aqui e poder conhecer um pouco o que as empresas fazem ou até mesmo o do if mostrando os projetos da escola!!,24/07/2025 12:59
1f1d6f52-3909-49f1-89bc-bc6ef9dbac47,"Muito bom a organização do evento e o coffe break gratuito ",24/07/2025 13:07
1f1d6f52-3909-49f1-89bc-bc6ef9dbac47,"Estou gostando bastante do meu primeiro congresso ",24/07/2025 13:07
1f1d6f52-3909-49f1-89bc-bc6ef9dbac47,"Estou gostando bastante do meu primeiro congresso ",24/07/2025 13:08
1f1d6f52-3909-49f1-89bc-bc6ef9dbac47,"Muito bom a organização do evento ",24/07/2025 13:08
1f1d6f52-3909-49f1-89bc-bc6ef9dbac47,"Estou gostando bastante do evento do congresso ",24/07/2025 13:09
1f1d6f52-3909-49f1-89bc-bc6ef9dbac47,"Muito boa a organização do evento ",24/07/2025 13:09
d6141d77-fd57-499c-8ca3-ae4f364773f7,"Quero mais games nos eventos ",24/07/2025 13:22
c8194828-4572-4490-92ca-12b49d139fba,Adorei a mesa redonda!,24/07/2025 13:45
c8194828-4572-4490-92ca-12b49d139fba,Ansiosa pelo proximo evento!,24/07/2025 13:46
d6141d77-fd57-499c-8ca3-ae4f364773f7,Passou tão rápido...,24/07/2025 13:53
d9d06ba9-ddc7-49e3-8ff8-cfc02ea63d0f,Amando o evento! Animada pra apresentar jaja!,24/07/2025 13:59
fcf388a5-374c-4162-9e8a-44339d70be4a,"Amei, todos os dias tiveram uma ótima programação",24/07/2025 14:00
fcf388a5-374c-4162-9e8a-44339d70be4a,Ansiosa pelo WIT 2026!!!,24/07/2025 14:00
8e1a9311-52fe-4567-8c58-70f0e2281925,Último dia fechando com chave de ouro,24/07/2025 14:04
8e1a9311-52fe-4567-8c58-70f0e2281925,Ja quero ir no próximo ano!!!,24/07/2025 14:06
fd51eca2-7207-474a-8495-5c0e5f20aea5,Muito bom,24/07/2025 14:14
fd51eca2-7207-474a-8495-5c0e5f20aea5,Massaaa,24/07/2025 14:14
03a65761-df50-4a1d-b247-f846bd21c48e,"Lindo ",24/07/2025 14:28
03a65761-df50-4a1d-b247-f846bd21c48e,"Incrível ",24/07/2025 14:28
7695e714-3a65-4d70-af59-1b2052e09d00,mt bom,24/07/2025 14:29
f2d72cbf-07dd-4592-9ed1-c74275748cb7,Muito legal!,24/07/2025 14:38
f2d72cbf-07dd-4592-9ed1-c74275748cb7,Obrigada pelo evento.,24/07/2025 14:38
c5fb57ce-db05-491d-81a2-9fd7ad9cbee3,Ótima palestra,24/07/2025 14:39
c5fb57ce-db05-491d-81a2-9fd7ad9cbee3,"O wit é uma experiência incrível ",24/07/2025 14:39
34191d68-5e12-4c00-aa49-d5df3fba23d2,Último dia de CSBC! Que experiência!,24/07/2025 14:49
03a65761-df50-4a1d-b247-f846bd21c48e,"Evento perto, quero mais ",24/07/2025 14:53
03a65761-df50-4a1d-b247-f846bd21c48e,"Mudou minha vida ",24/07/2025 14:53
934ac1e9-8a9e-4865-977f-b22e4bbce84e,Evento excelente,24/07/2025 15:00
934ac1e9-8a9e-4865-977f-b22e4bbce84e,Parabéns a organização,24/07/2025 15:01
81c3d4c8-2223-4ace-9cda-6620ed75bf1a,Adorei a inclusão do app este ano!!! Já quero em todos os eventos.,24/07/2025 15:14
fe69c798-5373-4255-831b-9a1ce468c5d6,Finalizei minha participação no WIT e foi uma experiência incrível 🫶🏻,24/07/2025 15:17
c01cfc13-c80c-4c86-872a-da81361b3339,Evento maravilhoso! Não vejo a hora do próximo!,24/07/2025 15:18
c55ff755-bd00-4af8-b6ed-ed43007446b3,daqui a pouco tem a apresentação do nosso artigo 🤞,24/07/2025 15:20
c55ff755-bd00-4af8-b6ed-ed43007446b3,dia lindo em Maceió! ☀️,24/07/2025 15:21
3e11fb01-68a6-4df9-99ff-eb6fa17ea8e0,"Wit tá fantástico! ",24/07/2025 15:23
3e11fb01-68a6-4df9-99ff-eb6fa17ea8e0,"Parabéns, pessoal!! ",24/07/2025 15:23
0420c57a-0aa8-45b1-9166-f455c0711707,"Amei ganhar o chocolate ",24/07/2025 15:24
0420c57a-0aa8-45b1-9166-f455c0711707,A melhor gamificação do CSBC,24/07/2025 15:24
0420c57a-0aa8-45b1-9166-f455c0711707,Amei os brindesss,24/07/2025 15:25
0420c57a-0aa8-45b1-9166-f455c0711707,Já estou ansiosa pra 2026,24/07/2025 15:25
81c3d4c8-2223-4ace-9cda-6620ed75bf1a,Xonada nos brindes deste ano 😍😍😍,24/07/2025 15:29
81c3d4c8-2223-4ace-9cda-6620ed75bf1a,Ansiosa para as proximas edicões!!,24/07/2025 15:30
81c3d4c8-2223-4ace-9cda-6620ed75bf1a,"Lindo o lenço das meninas digitais, pena que não está mais a venda...",24/07/2025 15:31
88254066-58d3-4049-ac9d-5b393c178080,Incrível a ideia do aplicativo!!! Ajudou muito na minha organização,24/07/2025 15:32
35243cd2-0a35-403a-8ba7-cb6a6da282d7,"Temática relevante, gostei! ",24/07/2025 15:45
f9636527-826e-4f58-ad16-a9ca1a36b7ef,O bittom mais lindoooo,24/07/2025 15:48
7ab458bd-970a-40e5-9525-ee10be806901,"Maravilha de momento ",24/07/2025 15:52
7ab458bd-970a-40e5-9525-ee10be806901,"Amei a palestra ",24/07/2025 15:52
35243cd2-0a35-403a-8ba7-cb6a6da282d7,"Muito bem elaborado e de boa compreensão ",24/07/2025 15:54
89eaea42-ce76-461e-b7cf-fb1de9db9e79,O evento foi maravilhoso e muito significativo. Parabéns pela organização!,24/07/2025 15:59
4d59d2bb-694c-4bf2-b444-3b4b967095f1,O evento está maravilhoso!!,24/07/2025 16:07
4d59d2bb-694c-4bf2-b444-3b4b967095f1,Palestras incríveis!!,24/07/2025 16:07
c713c63b-4cef-4df5-8b95-372a1fabe5fa,"A Cláudia é extremamente fofa e incrível ",24/07/2025 16:20
97b78585-66fb-4308-ac17-5dec3ad981db,Sessão de artigos hije de manhã foi muito boa! Adorei todos os artigos,24/07/2025 16:20
c713c63b-4cef-4df5-8b95-372a1fabe5fa,"Amei a sessão técnica da manhã, vários artigos ótimos ",24/07/2025 16:20
c713c63b-4cef-4df5-8b95-372a1fabe5fa,"A organização do wit está de parabéns, está tudo incrível ",24/07/2025 16:21
97b78585-66fb-4308-ac17-5dec3ad981db,"Estou adorando conhecer novos projetos de todo o Brasil, não sabia da imensidão disso tudo!",24/07/2025 16:21
97b78585-66fb-4308-ac17-5dec3ad981db,Amei a mesa redonda!,24/07/2025 16:22
c713c63b-4cef-4df5-8b95-372a1fabe5fa,"Ansiosa pelas sessão técnicas da tarde, espero encontrar projetos inspiradores como encontrei de manhã!",24/07/2025 16:22
97b78585-66fb-4308-ac17-5dec3ad981db,Amei a gameficação do wit! Nunca tinha participado antes desse tipo de evento,24/07/2025 16:23
c713c63b-4cef-4df5-8b95-372a1fabe5fa,"Parabéns para a equipe responsável pela arte do wit nesse ano, está maravilhosa ",24/07/2025 16:26
97b78585-66fb-4308-ac17-5dec3ad981db,Evento acabando e eu só consigo pensar no quão gratificante é estar aqui. Viemos juntas de Brasília para Maceió e essa edição do CSBC ficará marcada.,24/07/2025 16:28
fcf388a5-374c-4162-9e8a-44339d70be4a,Parabéns à JBCS!,24/07/2025 16:30
fcf388a5-374c-4162-9e8a-44339d70be4a,Mulheres inspiradoras #WIT2025,24/07/2025 16:30
fcf388a5-374c-4162-9e8a-44339d70be4a,Amei encontrar os diversos projetos incluindo mulheres em tecnologia por todo o Brasil.,24/07/2025 16:31
3f3583d6-1037-423a-9a58-0b27ea89d428,"Os brindes da gamificação são ótimos ",24/07/2025 16:37
3f3583d6-1037-423a-9a58-0b27ea89d428,💙,24/07/2025 16:37
8ac171ff-ae8c-4709-899e-93e23ba84729,"Ótimo evento ",24/07/2025 16:39
b11326b5-9d5e-4d41-9e8a-fe4a2bd9bbb4,Meninas digitais arrasaram!!,24/07/2025 16:44
b787555f-cd18-4a0b-9e20-493282185ddd,Que relato impactante! Me emocionei.,24/07/2025 16:45
b11326b5-9d5e-4d41-9e8a-fe4a2bd9bbb4,Amei tudooo no WIT,24/07/2025 16:45
b787555f-cd18-4a0b-9e20-493282185ddd,"Isso sim é perseverança e força. A força de uma mulher. ",24/07/2025 16:45
b787555f-cd18-4a0b-9e20-493282185ddd,"Impressionante e forte, que superação.",24/07/2025 16:45
b11326b5-9d5e-4d41-9e8a-fe4a2bd9bbb4,"Importantíssimo escutar tudo que essas mulheres tem a dizer ",24/07/2025 16:45
b11326b5-9d5e-4d41-9e8a-fe4a2bd9bbb4,Assistir as palestras só reforçam o quanto necessitamos de rede de apoio,24/07/2025 16:46
b787555f-cd18-4a0b-9e20-493282185ddd,"O estudo sempre abrindo portas para as pessoas. Difícil, com certeza foi muito batalhadora.",24/07/2025 16:47
b26c0a2d-f5a9-4708-a4ec-8603756202d8,"Que pena que está acabando!! Foi tudo feito com excelência. ",24/07/2025 16:48
537d3fe2-2cd9-4d63-a1cf-6c6d288411ff,Já estou ansiosa para o ano que vem,24/07/2025 16:48
537d3fe2-2cd9-4d63-a1cf-6c6d288411ff,"Em 2027 todas vão virar cunhantã digital ",24/07/2025 16:48
b787555f-cd18-4a0b-9e20-493282185ddd,Infelizmente a área de tecnologia ainda não é tão aberta para a diversidade. Precisamos mudar isso.,24/07/2025 16:49
b787555f-cd18-4a0b-9e20-493282185ddd,Mesa redonda com mulheres impressionantes. Parabéns de verdade.,24/07/2025 16:50
b787555f-cd18-4a0b-9e20-493282185ddd,"Maternidade, emprego, relacionamento familiar e conjugal, e ainda serem pesquisadoras. Ser mulher não é fácil.",24/07/2025 16:52
92884dd4-6d85-4439-b8ed-855f735d689a,👏👏👏,24/07/2025 16:53
92884dd4-6d85-4439-b8ed-855f735d689a,Realmente!,24/07/2025 16:53
4e2209fc-edba-463c-87a8-cb990ff36067,"Foi uma palestra bem legal, só o ar condicionado tava bem frio",24/07/2025 16:53
9f773bc4-a96d-41fd-a812-4cd40ae76ce4,"Top demais! ",24/07/2025 16:55
4e2209fc-edba-463c-87a8-cb990ff36067,"Muitas pessoas na palestra fez com tivesse mais imersão ",24/07/2025 16:55
9f773bc4-a96d-41fd-a812-4cd40ae76ce4,"Encerramento com foco total! ",24/07/2025 16:55
